i_factor,sample,blockNumber,blockHash,timeStamp,hash,nonce,transactionIndex,from,to,value,gas,gasPrice,input,methodId,functionName,contractAddress,cumulativeGasUsed,txreceipt_status,gasUsed,confirmations,isError
3,sample-1,16331540,0x8278bf5f6d143a53d8ea9f1e7f374dab543373824b092f9d9f40047068bebdea,1672812599,0x64175b9eb70de05526d8ae6d9ef5a7aca89330721cab0e71850246f4e503ba14,2362,24,0x947a85e4b1392e7ce7e7c8048dba79e4379a34ea,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,15387404692,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,1644956,1,51129,4511861,0
3,sample-1,16249284,0xd2b42f761a82521fc895e68caf72565d7756512c055363efc2de512e8e14c6b4,1671820919,0xbb711179146fb3bd0b5b3ae073bfb184b9355af5bc69cddc4d1a2d02b7faa081,578,71,0x6febc01e38317c6d5c232bb60fbba6b95959721f,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51542,15333625969,0xa22cb465000000000000000000000000f849de01b080adc3a814fabe1e2087475cf2e3540000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,5601812,1,51189,4594117,0
3,sample-1,16201938,0xb13d8da28cab0cd98d91108842805c2346970de7abd68785013f2bfb9dd06231,1671250211,0xed846e6b2aaf2988ae350f68cc3385029fd01ececbfd30171ded0f6ec6697b69,654,64,0xad5e2343950c305b2e942266d2cb8eb633d9f7ac,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51542,15996820958,0xa22cb465000000000000000000000000f849de01b080adc3a814fabe1e2087475cf2e3540000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,5249720,1,51189,4641463,0
3,sample-1,16195060,0x4e589a5131ef27fddc2056f66cd3d47b93668f0fdddf3c741e86461c501e2738,1671167171,0x8073a59e45ede0e21ec2e2a9f66962ce8a274246887e4117317e89a9a2b574c3,509,129,0x6febc01e38317c6d5c232bb60fbba6b95959721f,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,14692783220,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9973354,1,51129,4648341,0
3,sample-1,16099895,0x937cdbe905838fd7ecb894db81efcdebfeb5a4213f2a7327dc858bd7d19174df,1670017559,0x6e2fbbd28fcbc6be97b08108e4dffe756b17ebc0150f82fafa288476fe58b156,5062,62,0x4767d4db19f96fab31e66f6ecd85a4cdc09504bc,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,57213,11985064296,0x42842e0e0000000000000000000000004767d4db19f96fab31e66f6ecd85a4cdc09504bc000000000000000000000000000000000000000000000000000000000000dead000000000000000000000000000000000000000000000000000000000000045c360c6ebe,0x42842e0e,"safeTransferFrom(address from, address to, uint256 assetId)",,4502634,1,51975,4743506,0
3,sample-1,16099889,0x1a21d002f77a6c46f0dd668e340df5a397635b11148d220da6505be70dcb185f,1670017487,0x3506b2d0eb57da913e810578eb61e274541f2a6850afd166950b8a457c81d334,5061,116,0x4767d4db19f96fab31e66f6ecd85a4cdc09504bc,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,57213,12862641118,0x42842e0e0000000000000000000000004767d4db19f96fab31e66f6ecd85a4cdc09504bc000000000000000000000000000000000000000000000000000000000000dead000000000000000000000000000000000000000000000000000000000000047a360c6ebe,0x42842e0e,"safeTransferFrom(address from, address to, uint256 assetId)",,5753419,1,56775,4743512,0
3,sample-1,15880209,0xb0b30a6ff40ea06c3f0127862177f3c46d4c8795b6e25dc8fb7d2e7930eb360f,1667366423,0x61bf5b6dc7f41333d59a0be167be572c52428350aea4c6fe4a88ad76323de553,238,70,0x054d5078fc85781faedd8ff7d4ac03926a1aeb54,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,10919256396,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,5284534,1,51129,4963192,0
3,sample-1,15862095,0x0e63086ea6cbad58a0d2a469f55982f62dcbc1f194027a466c4a4e4b5390a35c,1667147579,0x27220e8f0c23d6f95f80cf61bf11c9fa095a561b0ba264ce33d8ae828f1f2668,2727,97,0x7a267ab259c4369c44112a67dae90afa858f2b35,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,8558159334,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9508503,1,51129,4981306,0
3,sample-1,15822606,0x6195038527b2e09e0d0a6c8ccbfa47557ee65bfbccff8f588f803306ca88a206,1666670867,0xd2bc9aa317243379f8280e3e3c6c70e7f3d2da22cf6aa946996f992da0e45764,849,95,0xcf63c03c21bc7719b3d358e0720fbb814c664c8a,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,12418013675,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,11186923,1,51129,5020795,0
3,sample-1,15804474,0x7741a4cb3ee49a35bf8da7fc42536978b4d6e29aafaed72b1d1c6fa0617de692,1666451687,0xe810990f0a49ba2d38d2742e4c1dc98545ca161e88994fafe3799b409960e965,352,210,0xeb18ab518389ef480102a12a6c9072a99dcce9bc,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,22817322070,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,23046042,1,51129,5038927,0
3,sample-1,15795910,0x357d0d0581c73c63e2770d65f6bf1cb5556952692fe10a99bff99a3120864671,1666348403,0xd787556ab80e90fd7838f22c5334457e551e0f1036fec9e1f3a1fbbfe7b9c626,385,244,0x93085af7a963e43c6b56c6ac2dc71cfe1bd1923d,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,34075,18533055223,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,21092547,1,29193,5047491,0
3,sample-1,15789542,0xdf855c32ecc496505101a0fc728195cf7b656fcb94ee451d758c7bf6a7f0df03,1666271711,0x06a8645ff05ceb2483e10a811f90f3a1cde79e66a5940ada917d838029e24f2d,502,42,0xeeff517294d2aa759274703a1b1c5ac81f9a754b,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,94654577594,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,3420654,1,51129,5053859,0
3,sample-1,15788798,0xd06a5020aed75c4a4d569bd9b137eec7ed9a78ace96d989beb135fe6b13d27ed,1666262711,0x055ca4775eb8e6acd87523860d09dad6d8b136129f77e7944ab473c1edb270d6,1787,199,0x93bd0162687d98afadf3ff4b67ccb68680877bc3,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,19071163850,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,16928155,1,51129,5054603,0
4,sample-1,19331081,0x5b6e423ed928c8e28eaf114077e0daccf4abde4bb25cf5b42d12f9e131544ca9,1709184395,0x7bc048378f6b84929b7fd9e29df34f5971627d7c0baa0d738bc502e7e38714a4,13,186,0x3eff6e183863636d8d45ad727893c2ce5b99b1a2,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,66946,56513146454,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,11995153,1,51105,1512320,0
4,sample-1,18919009,0x4bb8c293f7ceef0d4f7b77abc0f62e7bd6b30911e1b0b737063b8c61c619ef2c,1704190151,0xe9779933219cf8ca6174fc0a3ef8b426d219b90b115f8615e64833117ab206fc,4320,200,0x2be60b0fb138479f7333086cc2460620436a110e,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51239,17671565271,0xa22cb465000000000000000000000000f42aa99f011a1fa7cda90e5e98b277e306bca83e0000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,11356068,1,29277,1924392,0
4,sample-1,18825515,0xc46ea0aa3808bdad554100005a942ade1c2aa3dd5eafabdc5600a3c567d37b8a,1703055863,0xd3d2a8bae17dc0d5821e6a4230a33e804bf752c0e3ca55185550acca0fef99e7,1621,97,0xa9c1f50f769d51d119b0e24e10ebac46c9b203b9,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51542,40143367378,0xa22cb4650000000000000000000000002f18f339620a63e43f0839eeb18d7de1e1be4dfb0000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9738812,1,51189,2017886,0
4,sample-1,18767402,0x0f7ab44c0e41cf0fb0fab64155bdbe574faceb59b56af74c54cd58177682b3ec,1702351391,0x225e96a846797d6730350b8b94fec40f5e0e46679e40fd57b36ad6fcfdaf28dc,3141,149,0x947a85e4b1392e7ce7e7c8048dba79e4379a34ea,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51458,31430584884,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,15402298,1,51105,2075999,0
4,sample-1,18625022,0xd4e29eb959baa35ca927f0cdc2c2c1c37e12a34f6afae743cd2af506217f1015,1700628731,0xd984e1529385fab3809017ac693d16b2d03141a1e5f3c312297f9c49c437e6b8,761,185,0x9bd38a429329f60cb364e7c55df0a3659f5ea14c,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51542,22307019059,0xa22cb4650000000000000000000000002f18f339620a63e43f0839eeb18d7de1e1be4dfb0000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,15927520,1,51189,2218379,0
4,sample-1,18574506,0x22f427735509b8a41a929e23d84225f05ef4b021417c4eda944e116468190378,1700017583,0x12bc8bcb0b97afeb3224e4d1ef5bc83fac9162e6874e62ae956c5147c9ecaca9,2731,96,0x659cdfd131772fe60507dab2faa304373988e5cf,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51542,30747424871,0xa22cb4650000000000000000000000002f18f339620a63e43f0839eeb18d7de1e1be4dfb0000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9273458,1,51189,2268895,0
4,sample-1,18567754,0xb195c431d2b6e46b4baca86f55587c1ecf34932228b0827e0fe3da97852440d3,1699936103,0x68b1d2bbe3928520d2551b20d88a61ca3e3917678de611d90b0713f12b7a802c,554,24,0xbf20064c795362e7a87f6d21fe3c57bd99e4a9a5,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,34075,23797359447,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,2360117,1,29193,2275647,0
4,sample-1,18514729,0x0e84ec1b145d837c9193412913b6030b175b9246cc815aa36e823afdcd2226b7,1699295375,0xa73ab065d755e0bfacc46cf5f06637f2aecd5eaeb7f966fb5d6234ed6aa54723,2442,105,0x80acf6c7cd6075510e0fcd4f9986c77cd60d6253,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51542,43288389276,0xa22cb4650000000000000000000000002f18f339620a63e43f0839eeb18d7de1e1be4dfb0000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,10711098,1,51189,2328672,0
4,sample-1,18292134,0x5d714efc40a924bc0283ed6a9ad3832f8c4179217b172864dd7e9397a15169e6,1696603439,0x9d129c457e57846b1976b2c40a94e3465bac4c8a26f61262ecda1f77d12a1c26,814,125,0xeb18ab518389ef480102a12a6c9072a99dcce9bc,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,34099,11695578025,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,14871153,1,29217,2551267,0
4,sample-1,18188759,0x6a3ea97fbb1ece77375e078463c9703bed52ff884e688c4e777e7d2296f769d3,1695353831,0x0c90904c55ffa480ccc93c9ed3c1f193255c94b7b0e68e4c17f68dae13b65a50,487,197,0x7624616e70a4a43454b48989ef79cbbf6b9be49b,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,34075,7718142482,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,25502222,1,29193,2654642,0
4,sample-1,17968397,0x3a2a1fb40048f6b369af8dff29fdcbbd0ab7798d94d70b7a9d8be8c9c07c8e67,1692684887,0x6239def136e207a6690a5e417d9b2cfbcf0c63ccf4bc5f8ab1e6e595c768d2e6,1665,81,0x585a8d6138f143c7ba47d65946dd77b19fe1a14a,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,64427,12018225984,0xa22cb465000000000000000000000000fc29813beeb3c7395c7a5f8dfc3352491d5ea0e20000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,7471962,1,51189,2875004,0
4,sample-1,17660545,0x2189e2781eca7ad8f533751c13c56238eca9e1d3c1f97dc78cf6cddd484d63b6,1688959067,0x43745367409f12bdd2ba04e6513a33b2ec00e25114309b0a2163c8dd79a8ffad,864,77,0x2a4765e17ea73ccc3756eb4802787fbda27c1c23,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,98062,12241801766,0xb88d4fde0000000000000000000000002a4765e17ea73ccc3756eb4802787fbda27c1c23000000000000000000000000ad5e2343950c305b2e942266d2cb8eb633d9f7ac000000000000000000000000000000000000000000000000000000000000052d00000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000360c6ebe,0xb88d4fde,"safeTransferFrom(address from, address to, uint256 assetId, bytes userData)",,6335694,1,74718,3182856,0
4,sample-1,17612835,0x80461d4627941cf61d2be63571c387fbacd82b09040d3741771a96e364e16231,1688379959,0xe6cb4a06a4697561621f4b4eac0b057a1d22325d7407113c6cb217f2c6f8faef,372,111,0x4ae7651cb302c5bd21a7e5946c2930ec2c33d094,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,66895,16953208434,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,6909274,1,51105,3230566,0
4,sample-1,17600339,0x8af3584064c5919f695414315f9c22271943a2a984a9f7e5b4334ee2f5685132,1688228279,0xf6a4da78459df07ee18f4eef490140b8c32f73a32ed86aa110894929844518ee,317,96,0x67161dfe25fc3eb99a1a13a3c4f3c6a0e22a80a9,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,66895,22581149650,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,8448699,1,51105,3243062,0
4,sample-1,16742965,0xef1821c20feafe5602d5d52a9a50ffe7c435afc1d00ae33bbed8427fa3062434,1677785579,0x941d057850419f95d53afb2b91339210ab46e0af54e9919dc7ca50cc9742bd48,2054,96,0x80acf6c7cd6075510e0fcd4f9986c77cd60d6253,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,33836746342,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9138418,1,51129,4100436,0
4,sample-1,16687023,0xdb512c5c5fd3eb7d31d5dcde5af2fb8eec9fe66bc664b632f46789c37b203911,1677105875,0x3d276a4756dc2455fcec39c68a72428ba6a0f20708a0238186f11ef047067fa8,3516,112,0x3012238be3df637a39313d33ad8c58961d89ae7e,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,77313,36179684234,0xa22cb4650000000000000000000000002f66458310538ca16c4fa619559768c0f0cded4b0000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9780769,1,51189,4156378,0
4,sample-1,16537703,0x46f0bf2a855d4c028387e82f9cda7906f8f509eb563b356865a386615a200224,1675299611,0xe2147ddf31d61c9444ad8d0f258da7268e4cd76a59172c8355747bd44b12c77d,1943,251,0x93bd0162687d98afadf3ff4b67ccb68680877bc3,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,66895,35260948399,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,13404141,1,51105,4305698,0
4,sample-1,16331540,0x8278bf5f6d143a53d8ea9f1e7f374dab543373824b092f9d9f40047068bebdea,1672812599,0x64175b9eb70de05526d8ae6d9ef5a7aca89330721cab0e71850246f4e503ba14,2362,24,0x947a85e4b1392e7ce7e7c8048dba79e4379a34ea,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,15387404692,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,1644956,1,51129,4511861,0
4,sample-1,16249284,0xd2b42f761a82521fc895e68caf72565d7756512c055363efc2de512e8e14c6b4,1671820919,0xbb711179146fb3bd0b5b3ae073bfb184b9355af5bc69cddc4d1a2d02b7faa081,578,71,0x6febc01e38317c6d5c232bb60fbba6b95959721f,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51542,15333625969,0xa22cb465000000000000000000000000f849de01b080adc3a814fabe1e2087475cf2e3540000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,5601812,1,51189,4594117,0
4,sample-1,16201938,0xb13d8da28cab0cd98d91108842805c2346970de7abd68785013f2bfb9dd06231,1671250211,0xed846e6b2aaf2988ae350f68cc3385029fd01ececbfd30171ded0f6ec6697b69,654,64,0xad5e2343950c305b2e942266d2cb8eb633d9f7ac,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51542,15996820958,0xa22cb465000000000000000000000000f849de01b080adc3a814fabe1e2087475cf2e3540000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,5249720,1,51189,4641463,0
4,sample-1,16195060,0x4e589a5131ef27fddc2056f66cd3d47b93668f0fdddf3c741e86461c501e2738,1671167171,0x8073a59e45ede0e21ec2e2a9f66962ce8a274246887e4117317e89a9a2b574c3,509,129,0x6febc01e38317c6d5c232bb60fbba6b95959721f,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,14692783220,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9973354,1,51129,4648341,0
4,sample-1,16099895,0x937cdbe905838fd7ecb894db81efcdebfeb5a4213f2a7327dc858bd7d19174df,1670017559,0x6e2fbbd28fcbc6be97b08108e4dffe756b17ebc0150f82fafa288476fe58b156,5062,62,0x4767d4db19f96fab31e66f6ecd85a4cdc09504bc,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,57213,11985064296,0x42842e0e0000000000000000000000004767d4db19f96fab31e66f6ecd85a4cdc09504bc000000000000000000000000000000000000000000000000000000000000dead000000000000000000000000000000000000000000000000000000000000045c360c6ebe,0x42842e0e,"safeTransferFrom(address from, address to, uint256 assetId)",,4502634,1,51975,4743506,0
4,sample-1,16099889,0x1a21d002f77a6c46f0dd668e340df5a397635b11148d220da6505be70dcb185f,1670017487,0x3506b2d0eb57da913e810578eb61e274541f2a6850afd166950b8a457c81d334,5061,116,0x4767d4db19f96fab31e66f6ecd85a4cdc09504bc,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,57213,12862641118,0x42842e0e0000000000000000000000004767d4db19f96fab31e66f6ecd85a4cdc09504bc000000000000000000000000000000000000000000000000000000000000dead000000000000000000000000000000000000000000000000000000000000047a360c6ebe,0x42842e0e,"safeTransferFrom(address from, address to, uint256 assetId)",,5753419,1,56775,4743512,0
4,sample-1,15880209,0xb0b30a6ff40ea06c3f0127862177f3c46d4c8795b6e25dc8fb7d2e7930eb360f,1667366423,0x61bf5b6dc7f41333d59a0be167be572c52428350aea4c6fe4a88ad76323de553,238,70,0x054d5078fc85781faedd8ff7d4ac03926a1aeb54,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,10919256396,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,5284534,1,51129,4963192,0
4,sample-1,15862095,0x0e63086ea6cbad58a0d2a469f55982f62dcbc1f194027a466c4a4e4b5390a35c,1667147579,0x27220e8f0c23d6f95f80cf61bf11c9fa095a561b0ba264ce33d8ae828f1f2668,2727,97,0x7a267ab259c4369c44112a67dae90afa858f2b35,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,8558159334,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9508503,1,51129,4981306,0
4,sample-1,15822606,0x6195038527b2e09e0d0a6c8ccbfa47557ee65bfbccff8f588f803306ca88a206,1666670867,0xd2bc9aa317243379f8280e3e3c6c70e7f3d2da22cf6aa946996f992da0e45764,849,95,0xcf63c03c21bc7719b3d358e0720fbb814c664c8a,0x7def9c6b08718cc9e326ccb057b6c384e6788ad0,0,51482,12418013675,0xa22cb46500000000000000000000000000000000000111abe46ff893f3b2fdf1f759a8a80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,11186923,1,51129,5020795,0
